run_id,model_hash,seed,engine,replication,section,dataset,details_truncated,detail_total,detail_retained,id,sequence,station,iid,created,quantity,sponsor,reason,unallocated,in_transit,received
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,1,supply,orders,False,10,10,O1,1,BASE,POWER,0,2,REGION,THRESHOLD,0,0,2
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,1,supply,orders,False,10,10,O2,2,REGION,POWER,0,2,CENTER,THRESHOLD,0,0,2
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,1,supply,orders,False,10,10,O3,4,BASE,POWER,16.700000000000003,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,1,supply,orders,False,10,10,O4,5,REGION,POWER,16.700000000000003,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,1,supply,orders,False,10,10,O5,7,BASE,POWER,16.800000000000004,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,1,supply,orders,False,10,10,O6,8,REGION,POWER,16.800000000000004,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,1,supply,orders,False,10,10,O7,10,BASE,POWER,60.7,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,1,supply,orders,False,10,10,O8,11,REGION,POWER,60.7,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,1,supply,orders,False,10,10,O9,13,BASE,POWER,60.800000000000004,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,1,supply,orders,False,10,10,O10,14,REGION,POWER,60.800000000000004,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,2,supply,orders,False,10,10,O1,1,BASE,POWER,0,2,REGION,THRESHOLD,0,0,2
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,2,supply,orders,False,10,10,O2,2,REGION,POWER,0,2,CENTER,THRESHOLD,0,0,2
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,2,supply,orders,False,10,10,O3,4,BASE,POWER,16.700000000000003,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,2,supply,orders,False,10,10,O4,5,REGION,POWER,16.700000000000003,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,2,supply,orders,False,10,10,O5,7,BASE,POWER,32.800000000000004,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,2,supply,orders,False,10,10,O6,8,REGION,POWER,32.800000000000004,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,2,supply,orders,False,10,10,O7,10,BASE,POWER,56.800000000000004,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,2,supply,orders,False,10,10,O8,11,REGION,POWER,56.800000000000004,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,2,supply,orders,False,10,10,O9,13,BASE,POWER,60.7,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,2,supply,orders,False,10,10,O10,14,REGION,POWER,60.7,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,3,supply,orders,False,6,6,O1,1,BASE,POWER,0,2,REGION,THRESHOLD,0,0,2
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,3,supply,orders,False,6,6,O2,2,REGION,POWER,0,2,CENTER,THRESHOLD,0,0,2
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,3,supply,orders,False,6,6,O3,4,BASE,POWER,16.800000000000004,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,3,supply,orders,False,6,6,O4,5,REGION,POWER,16.800000000000004,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,3,supply,orders,False,6,6,O5,7,BASE,POWER,60.7,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,3,supply,orders,False,6,6,O6,8,REGION,POWER,60.7,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,4,supply,orders,False,14,14,O1,1,BASE,POWER,0,2,REGION,THRESHOLD,0,0,2
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,4,supply,orders,False,14,14,O2,2,REGION,POWER,0,2,CENTER,THRESHOLD,0,0,2
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,4,supply,orders,False,14,14,O3,4,BASE,POWER,16.700000000000003,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,4,supply,orders,False,14,14,O4,5,REGION,POWER,16.700000000000003,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,4,supply,orders,False,14,14,O5,7,BASE,POWER,16.800000000000004,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,4,supply,orders,False,14,14,O6,8,REGION,POWER,16.800000000000004,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,4,supply,orders,False,14,14,O7,10,BASE,POWER,32.800000000000004,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,4,supply,orders,False,14,14,O8,11,REGION,POWER,32.800000000000004,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,4,supply,orders,False,14,14,O9,13,BASE,POWER,56.7,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,4,supply,orders,False,14,14,O10,14,REGION,POWER,56.7,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,4,supply,orders,False,14,14,O11,16,BASE,POWER,56.800000000000004,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,4,supply,orders,False,14,14,O12,17,REGION,POWER,56.800000000000004,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,4,supply,orders,False,14,14,O13,19,BASE,POWER,60.800000000000004,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,4,supply,orders,False,14,14,O14,20,REGION,POWER,60.800000000000004,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,5,supply,orders,False,12,12,O1,1,BASE,POWER,0,2,REGION,THRESHOLD,0,0,2
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,5,supply,orders,False,12,12,O2,2,REGION,POWER,0,2,CENTER,THRESHOLD,0,0,2
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,5,supply,orders,False,12,12,O3,4,BASE,POWER,32.7,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,5,supply,orders,False,12,12,O4,5,REGION,POWER,32.7,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,5,supply,orders,False,12,12,O5,7,BASE,POWER,32.800000000000004,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,5,supply,orders,False,12,12,O6,8,REGION,POWER,32.800000000000004,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,5,supply,orders,False,12,12,O7,10,BASE,POWER,36.800000000000004,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,5,supply,orders,False,12,12,O8,11,REGION,POWER,36.800000000000004,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,5,supply,orders,False,12,12,O9,13,BASE,POWER,60.800000000000004,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,5,supply,orders,False,12,12,O10,14,REGION,POWER,60.800000000000004,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,5,supply,orders,False,12,12,O11,16,BASE,POWER,63.64231541645415,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,5,supply,orders,False,12,12,O12,17,REGION,POWER,63.64231541645415,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,6,supply,orders,False,14,14,O1,1,BASE,POWER,0,2,REGION,THRESHOLD,0,0,2
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,6,supply,orders,False,14,14,O2,2,REGION,POWER,0,2,CENTER,THRESHOLD,0,0,2
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,6,supply,orders,False,14,14,O3,4,BASE,POWER,15.785639491293086,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,6,supply,orders,False,14,14,O4,5,REGION,POWER,15.785639491293086,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,6,supply,orders,False,14,14,O5,7,BASE,POWER,32.7,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,6,supply,orders,False,14,14,O6,8,REGION,POWER,32.7,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,6,supply,orders,False,14,14,O7,10,BASE,POWER,32.800000000000004,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,6,supply,orders,False,14,14,O8,11,REGION,POWER,32.800000000000004,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,6,supply,orders,False,14,14,O9,13,BASE,POWER,56.800000000000004,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,6,supply,orders,False,14,14,O10,14,REGION,POWER,56.800000000000004,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,6,supply,orders,False,14,14,O11,16,BASE,POWER,60.7,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,6,supply,orders,False,14,14,O12,17,REGION,POWER,60.7,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,6,supply,orders,False,14,14,O13,19,BASE,POWER,60.800000000000004,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,6,supply,orders,False,14,14,O14,20,REGION,POWER,60.800000000000004,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,7,supply,orders,False,10,10,O1,1,BASE,POWER,0,2,REGION,THRESHOLD,0,0,2
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,7,supply,orders,False,10,10,O2,2,REGION,POWER,0,2,CENTER,THRESHOLD,0,0,2
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,7,supply,orders,False,10,10,O3,4,BASE,POWER,16.700000000000003,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,7,supply,orders,False,10,10,O4,5,REGION,POWER,16.700000000000003,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,7,supply,orders,False,10,10,O5,7,BASE,POWER,16.800000000000004,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,7,supply,orders,False,10,10,O6,8,REGION,POWER,16.800000000000004,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,7,supply,orders,False,10,10,O7,10,BASE,POWER,32.7,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,7,supply,orders,False,10,10,O8,11,REGION,POWER,32.7,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,7,supply,orders,False,10,10,O9,13,BASE,POWER,63.16441104630573,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,7,supply,orders,False,10,10,O10,14,REGION,POWER,63.16441104630573,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,8,supply,orders,False,8,8,O1,1,BASE,POWER,0,2,REGION,THRESHOLD,0,0,2
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,8,supply,orders,False,8,8,O2,2,REGION,POWER,0,2,CENTER,THRESHOLD,0,0,2
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,8,supply,orders,False,8,8,O3,4,BASE,POWER,16.700000000000003,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,8,supply,orders,False,8,8,O4,5,REGION,POWER,16.700000000000003,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,8,supply,orders,False,8,8,O5,7,BASE,POWER,16.800000000000004,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,8,supply,orders,False,8,8,O6,8,REGION,POWER,16.800000000000004,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,8,supply,orders,False,8,8,O7,10,BASE,POWER,32.7,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,8,supply,orders,False,8,8,O8,11,REGION,POWER,32.7,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,9,supply,orders,False,14,14,O1,1,BASE,POWER,0,2,REGION,THRESHOLD,0,0,2
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,9,supply,orders,False,14,14,O2,2,REGION,POWER,0,2,CENTER,THRESHOLD,0,0,2
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,9,supply,orders,False,14,14,O3,4,BASE,POWER,16.700000000000003,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,9,supply,orders,False,14,14,O4,5,REGION,POWER,16.700000000000003,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,9,supply,orders,False,14,14,O5,7,BASE,POWER,16.800000000000004,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,9,supply,orders,False,14,14,O6,8,REGION,POWER,16.800000000000004,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,9,supply,orders,False,14,14,O7,10,BASE,POWER,32.7,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,9,supply,orders,False,14,14,O8,11,REGION,POWER,32.7,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,9,supply,orders,False,14,14,O9,13,BASE,POWER,35.78096592830619,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,9,supply,orders,False,14,14,O10,14,REGION,POWER,35.78096592830619,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,9,supply,orders,False,14,14,O11,16,BASE,POWER,56.7,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,9,supply,orders,False,14,14,O12,17,REGION,POWER,56.7,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,9,supply,orders,False,14,14,O13,19,BASE,POWER,64.69999999999999,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,9,supply,orders,False,14,14,O14,20,REGION,POWER,64.69999999999999,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,10,supply,orders,False,12,12,O1,1,BASE,POWER,0,2,REGION,THRESHOLD,0,0,2
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,10,supply,orders,False,12,12,O2,2,REGION,POWER,0,2,CENTER,THRESHOLD,0,0,2
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,10,supply,orders,False,12,12,O3,4,BASE,POWER,16.800000000000004,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,10,supply,orders,False,12,12,O4,5,REGION,POWER,16.800000000000004,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,10,supply,orders,False,12,12,O5,7,BASE,POWER,32.7,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,10,supply,orders,False,12,12,O6,8,REGION,POWER,32.7,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,10,supply,orders,False,12,12,O7,10,BASE,POWER,32.800000000000004,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,10,supply,orders,False,12,12,O8,11,REGION,POWER,32.800000000000004,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,10,supply,orders,False,12,12,O9,13,BASE,POWER,56.800000000000004,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,10,supply,orders,False,12,12,O10,14,REGION,POWER,56.800000000000004,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,10,supply,orders,False,12,12,O11,16,BASE,POWER,60.7,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,10,supply,orders,False,12,12,O12,17,REGION,POWER,60.7,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,11,supply,orders,False,10,10,O1,1,BASE,POWER,0,2,REGION,THRESHOLD,0,0,2
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,11,supply,orders,False,10,10,O2,2,REGION,POWER,0,2,CENTER,THRESHOLD,0,0,2
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,11,supply,orders,False,10,10,O3,4,BASE,POWER,16.700000000000003,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,11,supply,orders,False,10,10,O4,5,REGION,POWER,16.700000000000003,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,11,supply,orders,False,10,10,O5,7,BASE,POWER,32.7,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,11,supply,orders,False,10,10,O6,8,REGION,POWER,32.7,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,11,supply,orders,False,10,10,O7,10,BASE,POWER,56.800000000000004,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,11,supply,orders,False,10,10,O8,11,REGION,POWER,56.800000000000004,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,11,supply,orders,False,10,10,O9,13,BASE,POWER,59.56715742442405,1,REGION,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,11,supply,orders,False,10,10,O10,14,REGION,POWER,59.56715742442405,1,CENTER,THRESHOLD,0,0,1
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,12,supply,orders,False,10,10,O1,1,BASE,POWER,0,2,REGION,THRESHOLD,0,0,2
m3-threshold,570d1aeb447778fd90fd4dcc3c4529a931e66967a2ae4eed9597a945a0182feb,20260916,0.10.0,12,supply,orders,False,10,10,O2,2,REGION,POWER,0,2,CENTER,THRESHOLD,0,0,2
