run_id,model_hash,seed,engine,replication,id,asset,station,task,resources,duration,requested_at,started_at,ended_at,status,wait_hours,work_hours
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,1,1,AIRCRAFT@FLIGHT_POOL-001,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,12.0,12.0,12.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,1,2,AIRCRAFT@FLIGHT_POOL-002,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,12.0,12.0,12.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,1,3,AIRCRAFT@FLIGHT_POOL-003,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,15.0,15.0,15.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,1,4,AIRCRAFT@FLIGHT_POOL-004,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,15.0,15.0,15.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,1,5,AIRCRAFT@FLIGHT_POOL-005,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,18.0,18.0,18.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,1,6,AIRCRAFT@FLIGHT_POOL-006,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,18.0,18.0,18.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,1,7,AIRCRAFT@FLIGHT_POOL-007,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,36.0,36.0,36.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,1,8,AIRCRAFT@FLIGHT_POOL-008,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,36.0,36.0,36.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,1,9,AIRCRAFT@FLIGHT_POOL-009,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,39.0,39.0,39.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,1,10,AIRCRAFT@FLIGHT_POOL-010,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,39.0,39.0,39.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,1,11,AIRCRAFT@FLIGHT_POOL-011,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,42.0,42.0,42.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,1,12,AIRCRAFT@FLIGHT_POOL-012,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,42.0,42.0,42.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,1,13,AIRCRAFT@FLIGHT_POOL-001,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,60.0,60.0,60.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,1,14,AIRCRAFT@FLIGHT_POOL-002,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,60.0,60.0,60.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,1,15,AIRCRAFT@FLIGHT_POOL-003,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,63.0,63.0,63.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,1,16,AIRCRAFT@FLIGHT_POOL-004,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,63.0,63.0,63.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,1,17,AIRCRAFT@FLIGHT_POOL-005,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,66.0,66.0,66.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,1,18,AIRCRAFT@FLIGHT_POOL-006,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,66.0,66.0,66.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,2,1,AIRCRAFT@FLIGHT_POOL-001,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,12.0,12.0,12.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,2,2,AIRCRAFT@FLIGHT_POOL-002,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,12.0,12.0,12.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,2,3,AIRCRAFT@FLIGHT_POOL-003,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,15.0,15.0,15.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,2,4,AIRCRAFT@FLIGHT_POOL-004,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,15.0,15.0,15.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,2,5,AIRCRAFT@FLIGHT_POOL-005,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,18.0,18.0,18.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,2,6,AIRCRAFT@FLIGHT_POOL-006,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,18.0,18.0,18.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,2,7,AIRCRAFT@FLIGHT_POOL-007,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,36.0,36.0,36.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,2,8,AIRCRAFT@FLIGHT_POOL-008,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,36.0,36.0,36.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,2,9,AIRCRAFT@FLIGHT_POOL-009,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,39.0,39.0,39.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,2,10,AIRCRAFT@FLIGHT_POOL-010,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,39.0,39.0,39.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,2,11,AIRCRAFT@FLIGHT_POOL-011,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,42.0,42.0,42.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,2,12,AIRCRAFT@FLIGHT_POOL-012,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,42.0,42.0,42.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,2,13,AIRCRAFT@FLIGHT_POOL-001,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,60.0,60.0,60.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,2,14,AIRCRAFT@FLIGHT_POOL-002,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,60.0,60.0,60.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,2,15,AIRCRAFT@FLIGHT_POOL-003,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,63.0,63.0,63.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,2,16,AIRCRAFT@FLIGHT_POOL-004,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,63.0,63.0,63.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,2,17,AIRCRAFT@FLIGHT_POOL-005,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,66.0,66.0,66.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,2,18,AIRCRAFT@FLIGHT_POOL-006,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,66.0,66.0,66.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,3,1,AIRCRAFT@FLIGHT_POOL-001,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,12.0,12.0,12.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,3,2,AIRCRAFT@FLIGHT_POOL-002,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,12.0,12.0,12.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,3,3,AIRCRAFT@FLIGHT_POOL-003,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,15.0,15.0,15.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,3,4,AIRCRAFT@FLIGHT_POOL-004,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,15.0,15.0,15.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,3,5,AIRCRAFT@FLIGHT_POOL-005,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,18.0,18.0,18.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,3,6,AIRCRAFT@FLIGHT_POOL-006,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,18.0,18.0,18.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,3,7,AIRCRAFT@FLIGHT_POOL-007,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,36.0,36.0,36.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,3,8,AIRCRAFT@FLIGHT_POOL-008,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,36.0,36.0,36.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,3,9,AIRCRAFT@FLIGHT_POOL-009,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,39.0,39.0,39.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,3,10,AIRCRAFT@FLIGHT_POOL-010,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,39.0,39.0,39.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,3,11,AIRCRAFT@FLIGHT_POOL-011,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,42.0,42.0,42.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,3,12,AIRCRAFT@FLIGHT_POOL-012,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,42.0,42.0,42.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,3,13,AIRCRAFT@FLIGHT_POOL-001,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,60.0,60.0,60.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,3,14,AIRCRAFT@FLIGHT_POOL-002,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,60.0,60.0,60.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,3,15,AIRCRAFT@FLIGHT_POOL-003,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,63.0,63.0,63.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,3,16,AIRCRAFT@FLIGHT_POOL-004,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,63.0,63.0,63.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,3,17,AIRCRAFT@FLIGHT_POOL-005,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,63.09634314353518,63.5,64.0,completed,0.40365685646482063,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,3,18,AIRCRAFT@FLIGHT_POOL-006,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,65.83080948591677,65.83080948591677,66.33080948591677,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,4,1,AIRCRAFT@FLIGHT_POOL-001,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,12.0,12.0,12.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,4,2,AIRCRAFT@FLIGHT_POOL-002,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,12.0,12.0,12.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,4,3,AIRCRAFT@FLIGHT_POOL-003,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,15.0,15.0,15.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,4,4,AIRCRAFT@FLIGHT_POOL-004,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,15.0,15.0,15.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,4,5,AIRCRAFT@FLIGHT_POOL-005,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,18.0,18.0,18.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,4,6,AIRCRAFT@FLIGHT_POOL-006,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,18.0,18.0,18.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,4,7,AIRCRAFT@FLIGHT_POOL-007,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,36.0,36.0,36.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,4,8,AIRCRAFT@FLIGHT_POOL-008,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,36.0,36.0,36.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,4,9,AIRCRAFT@FLIGHT_POOL-009,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,39.0,39.0,39.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,4,10,AIRCRAFT@FLIGHT_POOL-010,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,39.0,39.0,39.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,4,11,AIRCRAFT@FLIGHT_POOL-011,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,42.0,42.0,42.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,4,12,AIRCRAFT@FLIGHT_POOL-012,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,42.0,42.0,42.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,4,13,AIRCRAFT@FLIGHT_POOL-001,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,60.0,60.0,60.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,4,14,AIRCRAFT@FLIGHT_POOL-002,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,60.0,60.0,60.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,4,15,AIRCRAFT@FLIGHT_POOL-003,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,63.0,63.0,63.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,4,16,AIRCRAFT@FLIGHT_POOL-004,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,63.0,63.0,63.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,4,17,AIRCRAFT@FLIGHT_POOL-005,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,66.0,66.0,66.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,4,18,AIRCRAFT@FLIGHT_POOL-006,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,66.0,66.0,66.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,5,1,AIRCRAFT@FLIGHT_POOL-001,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,12.0,12.0,12.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,5,2,AIRCRAFT@FLIGHT_POOL-002,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,12.0,12.0,12.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,5,3,AIRCRAFT@FLIGHT_POOL-003,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,15.0,15.0,15.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,5,4,AIRCRAFT@FLIGHT_POOL-004,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,15.0,15.0,15.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,5,5,AIRCRAFT@FLIGHT_POOL-005,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,18.0,18.0,18.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,5,6,AIRCRAFT@FLIGHT_POOL-006,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,18.0,18.0,18.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,5,7,AIRCRAFT@FLIGHT_POOL-007,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,36.0,36.0,36.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,5,8,AIRCRAFT@FLIGHT_POOL-008,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,36.0,36.0,36.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,5,9,AIRCRAFT@FLIGHT_POOL-009,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,39.0,39.0,39.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,5,10,AIRCRAFT@FLIGHT_POOL-010,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,39.0,39.0,39.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,5,11,AIRCRAFT@FLIGHT_POOL-011,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,42.0,42.0,42.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,5,12,AIRCRAFT@FLIGHT_POOL-012,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,42.0,42.0,42.5,completed,0.0,0.5
bec63bd035fb4e8da78640b55d954b30,f596bdb7bfa69f5eab622e8799ab92bd4cf26c42edcc5fb0091d981b0b2502b4,20260908,0.8.0,5,13,AIRCRAFT@FLIGHT_POOL-002,AIRPORT,TURNROUND,"{""GROUND_CREW"": 1}",0.5,59.67632388831172,59.67632388831172,60.17632388831172,completed,0.0,0.5
